method,seed,relearn_corpus,threshold_quantile,path,r0,survival0,h50,h50_censored,auc_survival,r_final,relearn_growth,survival_decay,conditional_resurrection_final,conditional_survival_final,conditional_auc_survival,conditional_num_items,mean_target_margin_final,median_target_margin_final,mean_target_margin_growth_final,conditional_mean_target_margin_growth_final,retain_accuracy_final,retain_nll_final,refusal_rate_final
hlc_sg_k8_tuned_fullft_tofu50_seed1,1,heldout_forget_declarative,q95,runs/survival/update_budget_stress/lr0p01/hlc_sg_k8_tuned_fullft_seed1_heldout_forget_declarative/survival_curve.csv,0.0,1.0,128,False,0.1416015625,1.0,1.0,1.0,1.0,0.0,0.1416015625,6,6.554626544316609,6.548046588897705,8.218249400456747,8.218249400456747,0.0,13.413475036621094,0.0
npo_paraphrase_fullft_tofu50_seed1,1,heldout_forget_declarative,q95,runs/survival/update_budget_stress/lr0p01/npo_paraphrase_fullft_seed1_heldout_forget_declarative/survival_curve.csv,0.1666666666666666,0.8333333333333334,16,False,0.017578125,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.02109375,5,5.491908232371013,5.951751947402954,5.591646830240886,5.482556247711182,0.0,13.269861221313477,0.0
syntactic_diversification_sweep_seed1_st360_fw4_b0p3,1,heldout_forget_mixed_stress,q95,runs/survival/update_budget_stress/lr0p01/syntactic_diversification_matched/seed1_st360_fw4_b0p3_heldout_forget_mixed_stress/survival_curve.csv,0.0,1.0,256,False,0.359375,1.0,1.0,1.0,1.0,0.0,0.359375,6,4.57775632540385,4.422430753707886,8.582456509272257,8.582456509272257,0.0,8.524852752685547,0.0
npo_strong_matched_seed1_st600_fw1_b0p3,1,heldout_forget_mixed_stress,q95,runs/survival/update_budget_stress/lr0p01/strong_npo/seed1_st600_fw1_b0p3_heldout_forget_mixed_stress/survival_curve.csv,0.0,1.0,64,False,0.234375,1.0,1.0,1.0,1.0,0.0,0.234375,6,4.0198038419087725,3.5511269569396973,9.573886712392172,9.573886712392172,0.0,8.279561042785645,0.0
hlc_sg_k8_tuned_fullft_tofu50_seed1,1,heldout_forget_mixed_stress,q95,runs/survival/update_budget_stress/lr0p01/hlc_sg_k8_tuned_fullft_seed1_heldout_forget_mixed_stress/survival_curve.csv,0.0,1.0,64,False,0.0830078125,1.0,1.0,1.0,1.0,0.0,0.0830078125,6,4.087188879648845,3.925970077514648,5.750811735788981,5.750811735788981,0.0,9.468206405639648,0.0
npo_paraphrase_fullft_tofu50_seed1,1,heldout_forget_mixed_stress,q95,runs/survival/update_budget_stress/lr0p01/npo_paraphrase_fullft_seed1_heldout_forget_mixed_stress/survival_curve.csv,0.1666666666666666,0.8333333333333334,16,False,0.025390625,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.03046875,5,4.296755075454712,3.794626235961914,4.396493673324585,4.09376220703125,0.0,7.588462829589844,0.0
syntactic_diversification_sweep_seed1_st360_fw4_b0p3,1,heldout_forget_paraphrase_qa,q95,runs/survival/update_budget_stress/lr0p01/syntactic_diversification_matched/seed1_st360_fw4_b0p3_heldout_forget_paraphrase_qa/survival_curve.csv,0.0,1.0,128,False,0.2578125,1.0,1.0,1.0,1.0,0.0,0.2578125,6,4.408010959625244,4.188747406005859,8.412711143493652,8.412711143493652,0.0,8.449073791503906,0.0
npo_strong_matched_seed1_st600_fw1_b0p3,1,heldout_forget_paraphrase_qa,q95,runs/survival/update_budget_stress/lr0p01/strong_npo/seed1_st600_fw1_b0p3_heldout_forget_paraphrase_qa/survival_curve.csv,0.0,1.0,128,False,0.171875,1.0,1.0,1.0,1.0,0.0,0.171875,6,3.941442886988322,3.4589037895202637,9.49552575747172,9.49552575747172,0.0,8.69688892364502,0.0
hlc_sg_k8_tuned_fullft_tofu50_seed1,1,heldout_forget_paraphrase_qa,q95,runs/survival/update_budget_stress/lr0p01/hlc_sg_k8_tuned_fullft_seed1_heldout_forget_paraphrase_qa/survival_curve.csv,0.0,1.0,64,False,0.072265625,1.0,1.0,1.0,1.0,0.0,0.072265625,6,5.544389088948567,5.175097942352295,7.208011945088704,7.208011945088704,0.0,9.404699325561523,0.0
npo_paraphrase_fullft_tofu50_seed1,1,heldout_forget_paraphrase_qa,q95,runs/survival/update_budget_stress/lr0p01/npo_paraphrase_fullft_seed1_heldout_forget_paraphrase_qa/survival_curve.csv,0.1666666666666666,0.8333333333333334,16,False,0.021484375,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.02578125,5,5.1121266682942705,4.704964637756348,5.211865266164144,4.937232780456543,0.0,8.635218620300293,0.0
syntactic_diversification_sweep_seed2_st240_fw2_b0p3,2,heldout_forget_declarative,q95,runs/survival/update_budget_stress/lr0p01/syntactic_diversification_matched/seed2_st240_fw2_b0p3_heldout_forget_declarative/survival_curve.csv,0.1666666666666666,0.8333333333333334,128,False,0.3828125,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.43125,5,5.02601973215739,4.426068305969238,7.415373007456462,7.09311809539795,0.0,12.66779327392578,0.0
npo_strong_matched_seed2_st600_fw2_b3,2,heldout_forget_declarative,q95,runs/survival/update_budget_stress/lr0p01/strong_npo/seed2_st600_fw2_b3_heldout_forget_declarative/survival_curve.csv,0.1666666666666666,0.8333333333333334,64,False,0.1992187499999999,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.2062499999999999,5,4.503055095672607,4.0600504875183105,5.42319122950236,4.921766471862793,0.0,12.919012069702148,0.0
hlc_sg_k8_tuned_fullft_tofu50_seed2,2,heldout_forget_declarative,q95,runs/survival/update_budget_stress/lr0p01/hlc_sg_k8_tuned_fullft_seed2_heldout_forget_declarative/survival_curve.csv,0.1666666666666666,0.8333333333333334,128,False,0.1611328125,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.1875,5,5.92979900042216,5.682124853134155,7.544445276260376,7.413167095184326,0.0,12.48263931274414,0.0
npo_paraphrase_fullft_tofu50_seed2,2,heldout_forget_declarative,q95,runs/survival/update_budget_stress/lr0p01/npo_paraphrase_fullft_seed2_heldout_forget_declarative/survival_curve.csv,0.1666666666666666,0.8333333333333334,16,False,0.02734375,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.0328125,5,6.010621945063273,5.7054524421691895,6.186319589614868,5.6970446586608885,0.0,13.068807601928713,0.0
syntactic_diversification_sweep_seed2_st240_fw2_b0p3,2,heldout_forget_mixed_stress,q95,runs/survival/update_budget_stress/lr0p01/syntactic_diversification_matched/seed2_st240_fw2_b0p3_heldout_forget_mixed_stress/survival_curve.csv,0.1666666666666666,0.8333333333333334,128,False,0.26171875,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.28125,5,3.603512684504191,3.173356056213379,5.992865959803264,5.95900821685791,0.0,7.337230205535889,0.0
npo_strong_matched_seed2_st600_fw2_b3,2,heldout_forget_mixed_stress,q95,runs/survival/update_budget_stress/lr0p01/strong_npo/seed2_st600_fw2_b3_heldout_forget_mixed_stress/survival_curve.csv,0.1666666666666666,0.8333333333333334,32,False,0.125,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.13125,5,3.8241034348805742,4.419898986816406,4.744239568710327,4.713012313842773,0.0,7.9467692375183105,0.0
hlc_sg_k8_tuned_fullft_tofu50_seed2,2,heldout_forget_mixed_stress,q95,runs/survival/update_budget_stress/lr0p01/hlc_sg_k8_tuned_fullft_seed2_heldout_forget_mixed_stress/survival_curve.csv,0.1666666666666666,0.8333333333333334,64,False,0.083984375,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.09375,5,6.095905939737956,5.776821136474609,7.710552215576172,7.457509231567383,0.0,8.513708114624023,0.0
npo_paraphrase_fullft_tofu50_seed2,2,heldout_forget_mixed_stress,q95,runs/survival/update_budget_stress/lr0p01/npo_paraphrase_fullft_seed2_heldout_forget_mixed_stress/survival_curve.csv,0.1666666666666666,0.8333333333333334,16,False,0.0390625,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.046875,5,4.510764757792155,4.1311540603637695,4.68646240234375,4.47635669708252,0.0,9.17530345916748,0.0
syntactic_diversification_sweep_seed2_st240_fw2_b0p3,2,heldout_forget_paraphrase_qa,q95,runs/survival/update_budget_stress/lr0p01/syntactic_diversification_matched/seed2_st240_fw2_b0p3_heldout_forget_paraphrase_qa/survival_curve.csv,0.1666666666666666,0.8333333333333334,64,False,0.23046875,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.2625,5,4.645777304967244,4.3642354011535645,7.035130580266316,7.175326919555664,0.0,8.999855995178223,0.0
npo_strong_matched_seed2_st600_fw2_b3,2,heldout_forget_paraphrase_qa,q95,runs/survival/update_budget_stress/lr0p01/strong_npo/seed2_st600_fw2_b3_heldout_forget_paraphrase_qa/survival_curve.csv,0.1666666666666666,0.8333333333333334,32,False,0.109375,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.13125,5,5.363931973775228,5.0335845947265625,6.2840681076049805,5.854963684082032,0.0,9.451340675354004,0.0
hlc_sg_k8_tuned_fullft_tofu50_seed2,2,heldout_forget_paraphrase_qa,q95,runs/survival/update_budget_stress/lr0p01/hlc_sg_k8_tuned_fullft_seed2_heldout_forget_paraphrase_qa/survival_curve.csv,0.1666666666666666,0.8333333333333334,64,False,0.078125,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.09375,5,4.190361499786377,3.5601110458374023,5.805007775624593,5.378223037719726,0.0,10.050853729248049,0.0
npo_paraphrase_fullft_tofu50_seed2,2,heldout_forget_paraphrase_qa,q95,runs/survival/update_budget_stress/lr0p01/npo_paraphrase_fullft_seed2_heldout_forget_paraphrase_qa/survival_curve.csv,0.1666666666666666,0.8333333333333334,16,False,0.03125,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.0375,5,5.156033515930176,4.714152812957764,5.3317311604817705,5.105735206604004,0.0,8.789249420166016,0.0
