role,method,seed,relearn_corpus,path,r0,survival0,retain_nll0,refusal0,conditional_num_items0,reference_r0,reference_survival0,reference_retain_nll0,reference_refusal0,reference_paths,r0_gap,r0_abs_gap,retain_nll_gap,retain_nll_within_band,r0_within_tolerance,refusal_within_limit,matched,selection_score
candidate,npo_strong_fullft_tofu50_seed0,0,synthetic_biography,runs/survival/npo_strong_fullft_seed0_synthetic_bio/survival_curve.csv,0.3333333333333333,0.6666666666666667,3.4716455936431885,0.0,,0.0,1.0,3.6133134365081783,0.0,runs/survival/hlc_sg_k8_tuned_fullft_seed0_synthetic_bio/survival_curve.csv,0.3333333333333333,0.3333333333333333,-0.1416678428649898,True,False,True,False,0.3333333333333333
candidate,npo_strong_fullft_tofu50_seed1,1,synthetic_biography,runs/survival/npo_strong_fullft_seed1_synthetic_bio/survival_curve.csv,0.1666666666666666,0.8333333333333334,3.47162127494812,0.0,,0.0,1.0,3.611229419708252,0.0,runs/survival/hlc_sg_k8_tuned_fullft_seed1_synthetic_bio/survival_curve.csv,0.1666666666666666,0.1666666666666666,-0.13960814476013184,True,False,True,False,0.1666666666666666
candidate,npo_strong_fullft_tofu50_seed2,2,synthetic_biography,runs/survival/npo_strong_fullft_seed2_synthetic_bio/survival_curve.csv,0.1666666666666666,0.8333333333333334,3.471639394760132,0.0,,0.1666666666666666,0.8333333333333334,3.6130192279815674,0.0,runs/survival/hlc_sg_k8_tuned_fullft_seed2_synthetic_bio/survival_curve.csv,0.0,0.0,-0.14137983322143555,True,True,True,True,0.0
