family,horizon,n,r0_mean,r_t_mean,relearn_growth_mean,survival_decay_mean,conditional_resurrection_mean,conditional_resurrection_std,conditional_auc_mean,conditional_auc_std,mean_target_margin_growth_mean,conditional_mean_target_margin_growth_mean,retain_nll_mean,refusal_rate_mean
hlc_sg_stress_sweep_lk3_lr1,8,3,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.15719440248277447,0.17202847798665363,3.685697635014852,0.0
hlc_sg_stress_sweep_lk3_lr1,16,3,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.32374498579237193,0.34207719167073564,3.7522157033284507,0.0
hlc_sg_stress_sweep_lk3_lr1,32,3,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.7400947676764593,0.7582713445027669,3.9412304560343423,0.0
hlc_sg_stress_sweep_lk3_lr1,64,3,0.1666666666666666,0.38888888888888884,0.2222222222222222,0.2222222222222222,0.26666666666666666,0.23094010767585033,0.9333333333333332,0.05773502691896253,1.7835983170403376,1.7879567464192707,4.73779821395874,0.0
hlc_sg_stress_sweep_lk3_lr1,128,3,0.1666666666666666,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.65,0.08660254037844392,3.6181571218702526,3.486334609985352,5.443413734436035,0.0
hlc_sg_stress_sweep_lk3_lr3,8,3,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.1513986057705349,0.16617101033528645,3.6889050006866455,0.0
hlc_sg_stress_sweep_lk3_lr3,16,3,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.3208337889777289,0.34055322011311845,3.7491758664449057,0.0
hlc_sg_stress_sweep_lk3_lr3,32,3,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.7027758492363825,0.7224341074625652,3.93758487701416,0.0
hlc_sg_stress_sweep_lk3_lr3,64,3,0.1666666666666666,0.6666666666666666,0.5,0.5,0.6,0.34641016151377546,0.85,0.08660254037844387,2.584617190890842,2.5510873794555664,4.464636325836182,0.0
hlc_sg_stress_sweep_lk3_lr3,128,3,0.1666666666666666,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.525,0.1299038105676658,3.137229601542155,2.9230351130167644,4.679385503133138,0.0
