family,horizon,n,r0_mean,r_t_mean,relearn_growth_mean,survival_decay_mean,conditional_resurrection_mean,conditional_resurrection_std,conditional_auc_mean,conditional_auc_std,mean_target_margin_growth_mean,conditional_mean_target_margin_growth_mean,retain_nll_mean,refusal_rate_mean
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_l03_lk1_lr0p1_lmg4_pen1-2-4-8,32,3,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.90625,0.057997545446146,0.9035449028015136,0.9035449028015136,4.561496019363403,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_l03_lk1_lr0p1_lmg4_pen1-2-4-8,64,3,0.0,0.3888888888888888,0.3888888888888888,0.3888888888888888,0.3888888888888888,0.5357583756107198,0.8142361111111112,0.2001202257278618,2.4086028734842935,2.4086028734842935,4.732119719187419,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_l03_lk1_lr0p1_lmg4_pen1-2-4-8,128,3,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.2886751345948128,0.6015625,0.2871558742107672,2.832845740848118,2.832845740848118,5.9375678698221845,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_l04_lk1p75_lr0p1_pen1-2-4-8,32,3,0.0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.0962250448649375,0.9253472222222224,0.0511195550844981,0.5343795352511935,0.5343795352511935,4.498753627141316,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_l04_lk1p75_lr0p1_pen1-2-4-8,64,3,0.0,0.5,0.5,0.4999999999999999,0.5,0.4409585518440984,0.8098958333333334,0.1348898003798945,2.2800318135155573,2.2800318135155573,5.685549418131511,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_l04_lk1p75_lr0p1_pen1-2-4-8,128,3,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1924500897298753,0.5577256944444445,0.2013828086665959,2.818099048402574,2.818099048402574,6.386727809906006,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_l04_lk2_lr0p1_pen1-2-4-8,32,3,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.921875,0.0325260312416583,0.6810211605495877,0.6810211605495877,4.170516490936279,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_l04_lk2_lr0p1_pen1-2-4-8,64,3,0.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4811252243246882,0.8081597222222223,0.1320785822182651,2.825777080323961,2.825777080323961,4.626697381337483,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_l04_lk2_lr0p1_pen1-2-4-8,128,3,0.0,1.0,1.0,1.0,1.0,0.0,0.54296875,0.1861523837100602,3.5563996103074813,3.5563996103074813,5.809271176656087,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_l06_lk1p75_lr0p1_pen1-2-4-8,32,3,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8854166666666666,0.0275599094902561,0.8449861738416885,0.8449861738416885,4.388314565022786,0.0
