family,horizon,n,r0_mean,r_t_mean,relearn_growth_mean,survival_decay_mean,conditional_resurrection_mean,conditional_resurrection_std,conditional_auc_mean,conditional_auc_std,mean_target_margin_growth_mean,conditional_mean_target_margin_growth_mean,retain_nll_mean,refusal_rate_mean
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk1p25_lr0p1_pen1-2-4-8,32,3,0.0,0.11111111111111106,0.11111111111111106,0.11111111111111106,0.11111111111111106,0.09622504486493759,0.9253472222222223,0.03139434256948809,0.4835842980278862,0.4835842980278862,4.371476252873738,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk1p25_lr0p1_pen1-2-4-8,64,3,0.0,0.22222222222222218,0.22222222222222218,0.22222222222222213,0.22222222222222218,0.09622504486493764,0.8793402777777778,0.050249845966688515,1.5705085330539277,1.5705085330539277,5.215871016184489,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk1p25_lr0p1_pen1-2-4-8,128,3,0.0,0.9444444444444445,0.9444444444444445,0.9444444444444445,0.9444444444444445,0.09622504486493756,0.6480034722222222,0.0661419030437764,3.4061233732435436,3.4061233732435436,5.890549818674724,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk1p5_lr0p1_pen1-2-4-8,8,3,0.0,0.11111111111111106,0.11111111111111106,0.11111111111111106,0.11111111111111106,0.09622504486493759,0.951388888888889,0.05242940580049127,0.14940558539496523,0.14940558539496523,3.666698694229126,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk1p5_lr0p1_pen1-2-4-8,16,3,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.90625,0.04773516348912333,0.3224185307820638,0.3224185307820638,4.016856908798218,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk1p5_lr0p1_pen1-2-4-8,32,3,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.8697916666666666,0.023867581744561668,0.7100955645243326,0.7100955645243326,3.910511573155721,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk1p5_lr0p1_pen1-2-4-8,64,3,0.0,0.5,0.5,0.49999999999999994,0.5,0.44095855184409843,0.7682291666666666,0.11088369195856128,3.18367960717943,3.18367960717943,5.334763844807942,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk1p5_lr0p1_pen1-2-4-8,128,3,0.0,0.9444444444444445,0.9444444444444445,0.9444444444444445,0.9444444444444445,0.09622504486493756,0.5230034722222222,0.18151963251751582,4.471196466022068,4.471196466022068,5.751168409983317,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk1p75_lr0p1_pen1-2-4-8,8,3,0.1666666666666666,0.11111111111111106,-0.05555555555555553,-0.05555555555555553,0.0,0.0,1.0,0.0,0.09431107838948564,0.16668790181477858,3.972649415334066,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk1p75_lr0p1_pen1-2-4-8,16,3,0.1666666666666666,0.11111111111111106,-0.05555555555555553,-0.05555555555555553,0.0,0.0,1.0,0.0,0.15131261613633895,0.32876192728678383,4.321103970209758,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk1p75_lr0p1_pen1-2-4-8,32,3,0.1666666666666666,0.11111111111111106,-0.05555555555555553,-0.05555555555555553,0.0,0.0,1.0,0.0,0.6398608949449327,0.8350232442220052,4.34455664952596,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk1p75_lr0p1_pen1-2-4-8,64,3,0.1666666666666666,0.38888888888888884,0.22222222222222224,0.22222222222222224,0.26666666666666666,0.46188021535170065,0.9333333333333332,0.11547005383792512,1.6912350124782989,1.786659812927246,4.792904853820801,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk1p75_lr0p1_pen1-2-4-8,128,3,0.1666666666666666,0.9444444444444445,0.7777777777777778,0.7777777777777778,0.9333333333333332,0.11547005383792512,0.6666666666666666,0.18929694486000917,2.758387592103746,2.7939294815063476,6.039432525634766,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk2_lr0p1_pen1-2-4-8,8,3,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.1539213392469618,0.17220268249511717,3.6684038639068604,0.0
hlc_sg_stress_sweep_k8_ilr0p001_olr0p002_lk2_lr0p1_pen1-2-4-8,16,3,0.1666666666666666,0.11111111111111106,-0.05555555555555553,-0.05555555555555553,0.0,0.0,1.0,0.0,0.15697834226820204,0.35204734802246085,4.0403140385945635,0.0
